,index,Data,EstacaoCodigo,Vazao,NivelConsistencia
12483,2836,2016-06-06,87317030,2.5133,2
12484,2837,2016-06-07,87317030,2.5133,2
12485,2838,2016-06-08,87317030,2.3575,2
12486,2839,2016-06-09,87317030,2.2091,2
12487,2840,2016-06-10,87317030,2.2091,2
12488,2841,2016-06-11,87317030,2.2091,2
12489,2842,2016-06-12,87317030,2.2091,2
12490,2843,2016-06-13,87317030,2.2091,2
12491,2844,2016-06-14,87317030,2.2091,2
12492,2845,2016-06-15,87317030,2.2091,2
12493,2846,2016-06-16,87317030,2.2091,2
12494,2847,2016-06-17,87317030,2.8479,2
12495,2848,2016-06-18,87317030,2.3575,2
12496,2849,2016-06-19,87317030,2.2091,2
12497,2850,2016-06-20,87317030,2.0678,2
12498,2851,2016-06-21,87317030,1.9334,2
12499,2852,2016-06-22,87317030,1.9334,2
12500,2853,2016-06-23,87317030,1.9334,2
12501,2854,2016-06-24,87317030,1.9334,2
12502,2855,2016-06-25,87317030,1.9334,2
12503,2856,2016-06-26,87317030,1.9334,2
12504,2857,2016-06-27,87317030,1.9334,2
12505,2858,2016-06-28,87317030,1.9334,2
12506,2859,2016-06-29,87317030,1.8056,2
12507,2860,2016-06-30,87317030,1.8056,2
12508,2800,2016-07-01,87317030,1.8056,2
12509,2801,2016-07-02,87317030,1.8056,2
12510,2802,2016-07-03,87317030,1.8056,2
12511,2803,2016-07-04,87317030,1.6843,2
12512,2804,2016-07-05,87317030,1.6843,2
12513,2805,2016-07-06,87317030,1.8056,2
12514,2806,2016-07-07,87317030,1.9334,2
12515,2807,2016-07-08,87317030,1.9334,2
12516,2808,2016-07-09,87317030,1.9334,2
12517,2809,2016-07-10,87317030,1.9334,2
12518,2810,2016-07-11,87317030,25.998,2
12519,2811,2016-07-12,87317030,35.7678,2
12520,2812,2016-07-13,87317030,9.5646,2
12521,2813,2016-07-14,87317030,31.2083,2
12522,2814,2016-07-15,87317030,70.4416,2
12523,2815,2016-07-16,87317030,29.0411,2
12524,2816,2016-07-17,87317030,17.2612,2
12525,2817,2016-07-18,87317030,10.0067,2
12526,2818,2016-07-19,87317030,7.2114,2
12527,2819,2016-07-20,87317030,5.9043,2
12528,2820,2016-07-21,87317030,4.7834,2
12529,2821,2016-07-22,87317030,4.5301,2
12530,2822,2016-07-23,87317030,4.0538,2
12531,2823,2016-07-24,87317030,3.6161,2
12532,2824,2016-07-25,87317030,3.411,2
12533,2825,2016-07-26,87317030,3.6161,2
12534,2826,2016-07-27,87317030,11.93,2
12535,2827,2016-07-28,87317030,6.2128,2
12536,2828,2016-07-29,87317030,4.287,2
12537,2829,2016-07-30,87317030,3.8302,2
12538,2830,2016-07-31,87317030,3.2148,2
12539,2769,2016-08-01,87317030,3.0272,2
12540,2770,2016-08-02,87317030,2.8479,2
12541,2771,2016-08-03,87317030,2.8479,2
12542,2772,2016-08-04,87317030,2.6767,2
12543,2773,2016-08-05,87317030,4.0538,2
12544,2774,2016-08-06,87317030,3.2148,2
12545,2775,2016-08-07,87317030,37.3541,2
12546,2776,2016-08-08,87317030,12.9896,2
12547,2777,2016-08-09,87317030,6.2128,2
12548,2778,2016-08-10,87317030,5.0472,2
12549,2779,2016-08-11,87317030,4.5301,2
12550,2780,2016-08-12,87317030,4.287,2
12551,2781,2016-08-13,87317030,3.6161,2
12552,2782,2016-08-14,87317030,3.2148,2
12553,2783,2016-08-15,87317030,3.0272,2
12554,2784,2016-08-16,87317030,3.0272,2
12555,2785,2016-08-17,87317030,3.411,2
12556,2786,2016-08-18,87317030,7.9409,2
12557,2787,2016-08-19,87317030,4.287,2
12558,2788,2016-08-20,87317030,10.4639,2
12559,2789,2016-08-21,87317030,121.8216,2
12560,2790,2016-08-22,87317030,78.2571,2
12561,2791,2016-08-23,87317030,35.7678,2
12562,2792,2016-08-24,87317030,12.9896,2
12563,2793,2016-08-25,87317030,9.1373,2
12564,2794,2016-08-26,87317030,7.2114,2
12565,2795,2016-08-27,87317030,5.6073,2
12566,2796,2016-08-28,87317030,4.7834,2
12567,2797,2016-08-29,87317030,4.287,2
12568,2798,2016-08-30,87317030,4.0538,2
12569,2799,2016-08-31,87317030,5.0472,2
12570,2739,2016-09-01,87317030,4.287,2
12571,2740,2016-09-02,87317030,3.6161,2
12572,2741,2016-09-03,87317030,3.6161,2
12573,2742,2016-09-04,87317030,6.8661,2
12574,2743,2016-09-05,87317030,7.9409,2
12575,2744,2016-09-06,87317030,30.4776,2
12576,2745,2016-09-07,87317030,15.3188,2
12577,2746,2016-09-08,87317030,8.7245,2
12578,2747,2016-09-09,87317030,6.5333,2
12579,2748,2016-09-10,87317030,5.3217,2
12580,2749,2016-09-11,87317030,4.287,2
12581,2750,2016-09-12,87317030,4.0538,2
12582,2751,2016-09-13,87317030,4.5301,2
12583,2752,2016-09-14,87317030,9.1373,2
12584,2753,2016-09-15,87317030,4.7834,2
12585,2754,2016-09-16,87317030,3.6161,2
12586,2755,2016-09-17,87317030,3.411,2
12587,2756,2016-09-18,87317030,3.2148,2
12588,2757,2016-09-19,87317030,2.8479,2
12589,2758,2016-09-20,87317030,2.8479,2
12590,2759,2016-09-21,87317030,2.6767,2
12591,2760,2016-09-22,87317030,2.5133,2
12592,2761,2016-09-23,87317030,2.5133,2
12593,2762,2016-09-24,87317030,2.3575,2
12594,2763,2016-09-25,87317030,2.2091,2
12595,2764,2016-09-26,87317030,2.2091,2
12596,2765,2016-09-27,87317030,2.2091,2
12597,2766,2016-09-28,87317030,2.2091,2
12598,2767,2016-09-29,87317030,2.0678,2
12599,2768,2016-09-30,87317030,1.9334,2
12600,2708,2016-10-01,87317030,1.9334,2
12601,2709,2016-10-02,87317030,1.9334,2
12602,2710,2016-10-03,87317030,1.9334,2
12603,2711,2016-10-04,87317030,1.9334,2
12604,2712,2016-10-05,87317030,2.8479,2
12605,2713,2016-10-06,87317030,9.5646,2
12606,2714,2016-10-07,87317030,17.948,2
12607,2715,2016-10-08,87317030,7.5696,2
12608,2716,2016-10-09,87317030,4.287,2
12609,2717,2016-10-10,87317030,3.411,2
12610,2718,2016-10-11,87317030,2.8479,2
12611,2719,2016-10-12,87317030,2.8479,2
12612,2720,2016-10-13,87317030,2.8479,2
12613,2721,2016-10-14,87317030,3.0272,2
12614,2722,2016-10-15,87317030,2.6767,2
12615,2723,2016-10-16,87317030,2.5133,2
12616,2724,2016-10-17,87317030,173.2905,2
12617,2725,2016-10-18,87317030,134.897,2
12618,2726,2016-10-19,87317030,157.9031,2
12619,2727,2016-10-20,87317030,113.4622,2
12620,2728,2016-10-21,87317030,56.0034,2
12621,2729,2016-10-22,87317030,31.9474,2
12622,2730,2016-10-23,87317030,19.3827,2
12623,2731,2016-10-24,87317030,14.1182,2
12624,2732,2016-10-25,87317030,13.5451,2
12625,2733,2016-10-26,87317030,27.6382,2
12626,2734,2016-10-27,87317030,66.1537,2
12627,2735,2016-10-28,87317030,44.0305,2
12628,2736,2016-10-29,87317030,26.9303,2
12629,2737,2016-10-30,87317030,15.947,2
12630,2738,2016-10-31,87317030,11.4253,2
12631,2678,2016-11-01,87317030,8.7245,2
12632,2679,2016-11-02,87317030,9.5646,2
12633,2680,2016-11-03,87317030,7.5696,2
12634,2681,2016-11-04,87317030,5.9043,2
12635,2682,2016-11-05,87317030,4.5301,2
12636,2683,2016-11-06,87317030,3.8302,2
12637,2684,2016-11-07,87317030,3.411,2
12638,2685,2016-11-08,87317030,3.2148,2
12639,2686,2016-11-09,87317030,4.5301,2
12640,2687,2016-11-10,87317030,9.1373,2
12641,2688,2016-11-11,87317030,6.5333,2
12642,2689,2016-11-12,87317030,4.5301,2
12643,2690,2016-11-13,87317030,3.2148,2
12644,2691,2016-11-14,87317030,3.0272,2
12645,2692,2016-11-15,87317030,2.6767,2
12646,2693,2016-11-16,87317030,2.5133,2
12647,2694,2016-11-17,87317030,9.1373,2
12648,2695,2016-11-18,87317030,17.2612,2
12649,2696,2016-11-19,87317030,7.5696,2
12650,2697,2016-11-20,87317030,5.3217,2
12651,2698,2016-11-21,87317030,4.287,2
12652,2699,2016-11-22,87317030,3.411,2
12653,2700,2016-11-23,87317030,3.2148,2
12654,2701,2016-11-24,87317030,2.8479,2
12655,2702,2016-11-25,87317030,2.5133,2
12656,2703,2016-11-26,87317030,2.5133,2
12657,2704,2016-11-27,87317030,3.8302,2
12658,2705,2016-11-28,87317030,25.0901,2
12659,2706,2016-11-29,87317030,10.0067,2
12660,2707,2016-11-30,87317030,5.6073,2
12661,2647,2016-12-01,87317030,4.287,2
12662,2648,2016-12-02,87317030,3.6161,2
12663,2649,2016-12-03,87317030,6.8661,2
12664,2650,2016-12-04,87317030,74.8591,2
12665,2651,2016-12-05,87317030,31.9474,2
12666,2652,2016-12-06,87317030,12.4514,2
12667,2653,2016-12-07,87317030,7.5696,2
12668,2654,2016-12-08,87317030,7.9409,2
12669,2655,2016-12-09,87317030,7.9409,2
12670,2656,2016-12-10,87317030,6.2128,2
12671,2657,2016-12-11,87317030,5.0472,2
12672,2658,2016-12-12,87317030,3.8302,2
12673,2659,2016-12-13,87317030,3.411,2
12674,2660,2016-12-14,87317030,3.0272,2
12675,2661,2016-12-15,87317030,2.6767,2
12676,2662,2016-12-16,87317030,2.5133,2
12677,2663,2016-12-17,87317030,2.5133,2
12678,2664,2016-12-18,87317030,3.0272,2
12679,2665,2016-12-19,87317030,3.0272,2
12680,2666,2016-12-20,87317030,2.3575,2
12681,2667,2016-12-21,87317030,2.2091,2
12682,2668,2016-12-22,87317030,2.2091,2
12683,2669,2016-12-23,87317030,2.0678,2
12684,2670,2016-12-24,87317030,2.3575,2
12685,2671,2016-12-25,87317030,2.3575,2
12686,2672,2016-12-26,87317030,4.287,2
12687,2673,2016-12-27,87317030,3.8302,2
12688,2674,2016-12-28,87317030,5.3217,2
12689,2675,2016-12-29,87317030,14.7093,2
12690,2676,2016-12-30,87317030,88.8869,2
12691,2677,2016-12-31,87317030,37.3541,2
12692,2616,2017-01-01,87317030,16.5943,2
12693,2617,2017-01-02,87317030,9.5646,2
12694,2618,2017-01-03,87317030,6.5333,2
12695,2619,2017-01-04,87317030,36.5568,2
12696,2620,2017-01-05,87317030,56.0034,2
12697,2621,2017-01-06,87317030,190.6119,2
12698,2622,2017-01-07,87317030,117.6061,2
12699,2623,2017-01-08,87317030,71.5338,2
12700,2624,2017-01-09,87317030,47.5667,2
12701,2625,2017-01-10,87317030,57.9682,2
12702,2626,2017-01-11,87317030,63.0231,2
12703,2627,2017-01-12,87317030,53.1174,2
12704,2628,2017-01-13,87317030,34.9871,2
12705,2629,2017-01-14,87317030,25.0901,2
12706,2630,2017-01-15,87317030,18.655,2
12707,2631,2017-01-16,87317030,15.947,2
12708,2632,2017-01-17,87317030,15.3188,2
12709,2633,2017-01-18,87317030,15.3188,2
12710,2634,2017-01-19,87317030,11.4253,2
12711,2635,2017-01-20,87317030,10.0067,2
12712,2636,2017-01-21,87317030,9.5646,2
12713,2637,2017-01-22,87317030,8.7245,2
12714,2638,2017-01-23,87317030,8.3258,2
12715,2639,2017-01-24,87317030,10.4639,2
12716,2640,2017-01-25,87317030,8.7245,2
12717,2641,2017-01-26,87317030,8.7245,2
12718,2642,2017-01-27,87317030,14.1182,2
12719,2643,2017-01-28,87317030,9.5646,2
12720,2644,2017-01-29,87317030,8.3258,2
12721,2645,2017-01-30,87317030,7.5696,2
12722,2646,2017-01-31,87317030,7.5696,2
12723,2588,2017-02-01,87317030,5.2199,2
12724,2589,2017-02-02,87317030,5.5528,2
12725,2590,2017-02-03,87317030,6.9678,2
12726,2591,2017-02-04,87317030,5.8941,2
12727,2592,2017-02-05,87317030,4.8955,2
12728,2593,2017-02-06,87317030,4.2727,2
12729,2594,2017-02-07,87317030,3.6852,2
12730,2595,2017-02-08,87317030,3.405,2
12731,2596,2017-02-09,87317030,3.405,2
12732,2597,2017-02-10,87317030,3.405,2
12733,2598,2017-02-11,87317030,3.405,2
12734,2599,2017-02-12,87317030,4.5797,2
12735,2600,2017-02-13,87317030,7.342,2
12736,2601,2017-02-14,87317030,5.5528,2
12737,2602,2017-02-15,87317030,4.5797,2
12738,2603,2017-02-16,87317030,6.9678,2
12739,2604,2017-02-17,87317030,9.7533,2
12740,2605,2017-02-18,87317030,6.6017,2
12741,2606,2017-02-19,87317030,9.332,2
12742,2607,2017-02-20,87317030,14.3773,2
12743,2608,2017-02-21,87317030,8.1145,2
12744,2609,2017-02-22,87317030,6.2438,2
12745,2610,2017-02-23,87317030,6.9678,2
12746,2611,2017-02-24,87317030,5.8941,2
12747,2612,2017-02-25,87317030,11.0629,2
12748,2613,2017-02-26,87317030,6.9678,2
12749,2614,2017-02-27,87317030,5.5528,2
12750,2615,2017-02-28,87317030,4.5797,2
12751,2557,2017-03-01,87317030,3.9745,2
12752,2558,2017-03-02,87317030,3.6852,2
12753,2559,2017-03-03,87317030,3.405,2
12754,2560,2017-03-04,87317030,4.5797,2
12755,2561,2017-03-05,87317030,11.0629,2
12756,2562,2017-03-06,87317030,14.3773,2
12757,2563,2017-03-07,87317030,9.7533,2
12758,2564,2017-03-08,87317030,7.7243,2
12759,2565,2017-03-09,87317030,6.2438,2
12760,2566,2017-03-10,87317030,21.7364,2
12761,2567,2017-03-11,87317030,15.9056,2
12762,2568,2017-03-12,87317030,42.0219,2
12763,2569,2017-03-13,87317030,44.605,2
12764,2570,2017-03-14,87317030,19.8276,2
12765,2571,2017-03-15,87317030,12.4396,2
12766,2572,2017-03-16,87317030,10.1823,2
12767,2573,2017-03-17,87317030,14.3773,2
12768,2574,2017-03-18,87317030,11.0629,2
12769,2575,2017-03-19,87317030,8.5125,2
12770,2576,2017-03-20,87317030,10.1823,2
12771,2577,2017-03-21,87317030,8.1145,2
12772,2578,2017-03-22,87317030,6.9678,2
12773,2579,2017-03-23,87317030,6.6017,2
12774,2580,2017-03-24,87317030,10.1823,2
12775,2581,2017-03-25,87317030,7.7243,2
12776,2582,2017-03-26,87317030,8.9184,2
12777,2583,2017-03-27,87317030,8.5125,2
12778,2584,2017-03-28,87317030,10.1823,2
12779,2585,2017-03-29,87317030,10.1823,2
12780,2586,2017-03-30,87317030,8.5125,2
12781,2587,2017-03-31,87317030,8.5125,2
12782,2527,2017-04-01,87317030,7.342,2
12783,2528,2017-04-02,87317030,7.342,2
12784,2529,2017-04-03,87317030,6.6017,2
12785,2530,2017-04-04,87317030,5.8941,2
12786,2531,2017-04-05,87317030,5.8941,2
12787,2532,2017-04-06,87317030,5.5528,2
12788,2533,2017-04-07,87317030,5.2199,2
12789,2534,2017-04-08,87317030,4.5797,2
12790,2535,2017-04-09,87317030,4.5797,2
12791,2536,2017-04-10,87317030,4.5797,2
12792,2537,2017-04-11,87317030,3.9745,2
12793,2538,2017-04-12,87317030,3.9745,2
12794,2539,2017-04-13,87317030,3.6852,2
12795,2540,2017-04-14,87317030,3.405,2
12796,2541,2017-04-15,87317030,3.405,2
12797,2542,2017-04-16,87317030,3.405,2
12798,2543,2017-04-17,87317030,6.6017,2
12799,2544,2017-04-18,87317030,5.5528,2
12800,2545,2017-04-19,87317030,4.5797,2
12801,2546,2017-04-20,87317030,3.9745,2
12802,2547,2017-04-21,87317030,3.9745,2
12803,2548,2017-04-22,87317030,3.6852,2
12804,2549,2017-04-23,87317030,3.405,2
12805,2550,2017-04-24,87317030,3.134,2
12806,2551,2017-04-25,87317030,3.6852,2
12807,2552,2017-04-26,87317030,71.6782,2
12808,2553,2017-04-27,87317030,16.9595,2
12809,2554,2017-04-28,87317030,10.1823,2
12810,2555,2017-04-29,87317030,7.7243,2
12811,2556,2017-04-30,87317030,6.6017,2
12812,2496,2017-05-01,87317030,5.8941,2
12813,2497,2017-05-02,87317030,5.5528,2
12814,2498,2017-05-03,87317030,5.2199,2
12815,2499,2017-05-04,87317030,4.8955,2
12816,2500,2017-05-05,87317030,6.9678,2
12817,2501,2017-05-06,87317030,5.5528,2
12818,2502,2017-05-07,87317030,5.2199,2
12819,2503,2017-05-08,87317030,4.8955,2
12820,2504,2017-05-09,87317030,4.5797,2
12821,2505,2017-05-10,87317030,4.8955,2
12822,2506,2017-05-11,87317030,5.2199,2
12823,2507,2017-05-12,87317030,4.5797,2
12824,2508,2017-05-13,87317030,4.2727,2
12825,2509,2017-05-14,87317030,7.7243,2
12826,2510,2017-05-15,87317030,13.882,2
12827,2511,2017-05-16,87317030,11.0629,2
12828,2512,2017-05-17,87317030,7.7243,2
12829,2513,2017-05-18,87317030,6.2438,2
12830,2514,2017-05-19,87317030,12.9131,2
12831,2515,2017-05-20,87317030,8.5125,2
12832,2516,2017-05-21,87317030,27.174,2
12833,2517,2017-05-22,87317030,22.3887,2
12834,2518,2017-05-23,87317030,13.394,2
12835,2519,2017-05-24,87317030,11.0629,2
12836,2520,2017-05-25,87317030,11.5144,2
12837,2521,2017-05-26,87317030,63.4093,2
12838,2522,2017-05-27,87317030,145.7797,2
12839,2523,2017-05-28,87317030,113.9153,2
12840,2524,2017-05-29,87317030,74.8859,2
12841,2525,2017-05-30,87317030,44.605,2
12842,2526,2017-05-31,87317030,59.4325,2
12843,2466,2017-06-01,87317030,192.686,2
12844,2467,2017-06-02,87317030,142.095,2
12845,2468,2017-06-03,87317030,71.6782,2
12846,2469,2017-06-04,87317030,63.4093,2
12847,2470,2017-06-05,87317030,51.8001,2
12848,2471,2017-06-06,87317030,39.5025,2
12849,2472,2017-06-07,87317030,32.3345,2
12850,2473,2017-06-08,87317030,182.5126,2
12851,2474,2017-06-09,87317030,66.4612,2
12852,2475,2017-06-10,87317030,42.0219,2
12853,2476,2017-06-11,87317030,26.4671,2
12854,2477,2017-06-12,87317030,18.0411,2
12855,2478,2017-06-13,87317030,13.882,2
12856,2479,2017-06-14,87317030,11.0629,2
12857,2480,2017-06-15,87317030,9.332,2
12858,2481,2017-06-16,87317030,7.7243,2
12859,2482,2017-06-17,87317030,6.6017,2
12860,2483,2017-06-18,87317030,5.8941,2
12861,2484,2017-06-19,87317030,5.2199,2
12862,2485,2017-06-20,87317030,4.8955,2
12863,2486,2017-06-21,87317030,4.5797,2
12864,2487,2017-06-22,87317030,4.2727,2
12865,2488,2017-06-23,87317030,3.9745,2
12866,2489,2017-06-24,87317030,3.6852,2
12867,2490,2017-06-25,87317030,3.405,2
12868,2491,2017-06-26,87317030,3.134,2
12869,2492,2017-06-27,87317030,2.8723,2
12870,2493,2017-06-28,87317030,2.8723,2
12871,2494,2017-06-29,87317030,2.8723,2
12872,2495,2017-06-30,87317030,2.62,2
12873,2435,2017-07-01,87317030,2.8723,2
12874,2436,2017-07-02,87317030,2.62,2
12875,2437,2017-07-03,87317030,2.3774,2
12876,2438,2017-07-04,87317030,2.3774,2
12877,2439,2017-07-05,87317030,2.1891,2
12878,2440,2017-07-06,87317030,2.1891,2
12879,2441,2017-07-07,87317030,2.0595,2
12880,2442,2017-07-08,87317030,2.0595,2
12881,2443,2017-07-09,87317030,2.0595,2
12882,2444,2017-07-10,87317030,2.0595,2
12883,2445,2017-07-11,87317030,2.0595,2
12884,2446,2017-07-12,87317030,1.9334,2
12885,2447,2017-07-13,87317030,1.9334,2
12886,2448,2017-07-14,87317030,1.8109,2
12887,2449,2017-07-15,87317030,1.8109,2
12888,2450,2017-07-16,87317030,1.8109,2
12889,2451,2017-07-17,87317030,1.8109,2
12890,2452,2017-07-18,87317030,2.0595,2
12891,2453,2017-07-19,87317030,1.9334,2
12892,2454,2017-07-20,87317030,1.8109,2
12893,2455,2017-07-21,87317030,1.8109,2
12894,2456,2017-07-22,87317030,1.692,2
12895,2457,2017-07-23,87317030,1.692,2
12896,2458,2017-07-24,87317030,1.5767,2
12897,2459,2017-07-25,87317030,1.5767,2
12898,2460,2017-07-26,87317030,1.5767,2
12899,2461,2017-07-27,87317030,1.5767,2
12900,2462,2017-07-28,87317030,1.465,2
12901,2463,2017-07-29,87317030,1.465,2
12902,2464,2017-07-30,87317030,1.3569,2
12903,2465,2017-07-31,87317030,1.3569,2
12904,2404,2017-08-01,87317030,1.3569,2
12905,2405,2017-08-02,87317030,1.3569,2
12906,2406,2017-08-03,87317030,11.5144,2
12907,2407,2017-08-04,87317030,6.2438,2
12908,2408,2017-08-05,87317030,2.3774,2
12909,2409,2017-08-06,87317030,2.1891,2
12910,2410,2017-08-07,87317030,2.0595,2
12911,2411,2017-08-08,87317030,2.0595,2
12912,2412,2017-08-09,87317030,2.0595,2
12913,2413,2017-08-10,87317030,1.9334,2
12914,2414,2017-08-11,87317030,1.9334,2
12915,2415,2017-08-12,87317030,1.9334,2
12916,2416,2017-08-13,87317030,2.3774,2
12917,2417,2017-08-14,87317030,2.8723,2
12918,2418,2017-08-15,87317030,2.3774,2
12919,2419,2017-08-16,87317030,2.3774,2
12920,2420,2017-08-17,87317030,2.1891,2
12921,2421,2017-08-18,87317030,2.0595,2
12922,2422,2017-08-19,87317030,2.0595,2
12923,2423,2017-08-20,87317030,2.0595,2
12924,2424,2017-08-21,87317030,2.0595,2
12925,2425,2017-08-22,87317030,2.0595,2
12926,2426,2017-08-23,87317030,1.9334,2
12927,2427,2017-08-24,87317030,1.8109,2
12928,2428,2017-08-25,87317030,1.692,2
12929,2429,2017-08-26,87317030,1.5767,2
12930,2430,2017-08-27,87317030,1.5767,2
12931,2431,2017-08-28,87317030,1.5767,2
12932,2432,2017-08-29,87317030,1.5767,2
12933,2433,2017-08-30,87317030,1.5767,2
12934,2434,2017-08-31,87317030,1.465,2
12935,2374,2017-09-01,87317030,1.465,2
12936,2375,2017-09-02,87317030,1.465,2
12937,2376,2017-09-03,87317030,1.465,2
12938,2377,2017-09-04,87317030,1.3569,2
12939,2378,2017-09-05,87317030,1.3569,2
12940,2379,2017-09-06,87317030,1.3569,2
12941,2380,2017-09-07,87317030,1.3569,2
12942,2381,2017-09-08,87317030,1.2526,2
12943,2382,2017-09-09,87317030,1.2526,2
12944,2383,2017-09-10,87317030,1.2526,2
12945,2384,2017-09-11,87317030,1.2526,2
12946,2385,2017-09-12,87317030,1.152,2
12947,2386,2017-09-13,87317030,1.152,2
12948,2387,2017-09-14,87317030,1.152,2
12949,2388,2017-09-15,87317030,1.465,2
12950,2389,2017-09-16,87317030,55.5623,2
12951,2390,2017-09-17,87317030,61.4076,2
12952,2391,2017-09-18,87317030,23.0488,2
12953,2392,2017-09-19,87317030,11.5144,2
12954,2393,2017-09-20,87317030,6.9678,2
12955,2394,2017-09-21,87317030,5.2199,2
12956,2395,2017-09-22,87317030,3.9745,2
12957,2396,2017-09-23,87317030,3.405,2
12958,2397,2017-09-24,87317030,3.405,2
12959,2398,2017-09-25,87317030,3.405,2
12960,2399,2017-09-26,87317030,2.8723,2
12961,2400,2017-09-27,87317030,2.3774,2
12962,2401,2017-09-28,87317030,2.62,2
12963,2402,2017-09-29,87317030,10.1823,2
12964,2403,2017-09-30,87317030,31.5747,2
12965,2343,2017-10-01,87317030,21.7364,2
12966,2344,2017-10-02,87317030,42.8759,2
12967,2345,2017-10-03,87317030,17.4969,2
12968,2346,2017-10-04,87317030,10.1823,2
12969,2347,2017-10-05,87317030,6.9678,2
12970,2348,2017-10-06,87317030,5.8941,2
12971,2349,2017-10-07,87317030,5.5528,2
12972,2350,2017-10-08,87317030,5.8941,2
12973,2351,2017-10-09,87317030,8.1145,2
12974,2352,2017-10-10,87317030,5.5528,2
12975,2353,2017-10-11,87317030,18.5954,2
12976,2354,2017-10-12,87317030,131.2548,2
12977,2355,2017-10-13,87317030,107.5475,2
12978,2356,2017-10-14,87317030,61.4076,2
12979,2357,2017-10-15,87317030,40.3352,2
12980,2358,2017-10-16,87317030,21.0921,2
12981,2359,2017-10-17,87317030,13.394,2
12982,2360,2017-10-18,87317030,10.1823,2
12983,2361,2017-10-19,87317030,10.6188,2
12984,2362,2017-10-20,87317030,8.9184,2
12985,2363,2017-10-21,87317030,7.342,2
12986,2364,2017-10-22,87317030,12.4396,2
12987,2365,2017-10-23,87317030,8.9184,2
12988,2366,2017-10-24,87317030,6.6017,2
12989,2367,2017-10-25,87317030,5.5528,2
12990,2368,2017-10-26,87317030,4.8955,2
12991,2369,2017-10-27,87317030,5.2199,2
12992,2370,2017-10-28,87317030,6.6017,2
12993,2371,2017-10-29,87317030,5.8941,2
12994,2372,2017-10-30,87317030,4.5797,2
12995,2373,2017-10-31,87317030,4.2727,2
12996,2313,2017-11-01,87317030,3.405,2
12997,2314,2017-11-02,87317030,3.134,2
12998,2315,2017-11-03,87317030,2.8723,2
12999,2316,2017-11-04,87317030,3.134,2
13000,2317,2017-11-05,87317030,8.1145,2
13001,2318,2017-11-06,87317030,4.5797,2
13002,2319,2017-11-07,87317030,3.405,2
13003,2320,2017-11-08,87317030,3.134,2
13004,2321,2017-11-09,87317030,3.405,2
13005,2322,2017-11-10,87317030,9.332,2
13006,2323,2017-11-11,87317030,14.3773,2
13007,2324,2017-11-12,87317030,5.8941,2
13008,2325,2017-11-13,87317030,4.2727,2
13009,2326,2017-11-14,87317030,3.405,2
13010,2327,2017-11-15,87317030,2.8723,2
13011,2328,2017-11-16,87317030,2.62,2
13012,2329,2017-11-17,87317030,3.9745,2
13013,2330,2017-11-18,87317030,4.8955,2
13014,2331,2017-11-19,87317030,4.2727,2
13015,2332,2017-11-20,87317030,3.134,2
13016,2333,2017-11-21,87317030,2.8723,2
13017,2334,2017-11-22,87317030,7.342,2
13018,2335,2017-11-23,87317030,4.5797,2
13019,2336,2017-11-24,87317030,3.134,2
13020,2337,2017-11-25,87317030,2.8723,2
13021,2338,2017-11-26,87317030,61.4076,2
13022,2339,2017-11-27,87317030,39.5025,2
13023,2340,2017-11-28,87317030,16.4291,2
13024,2341,2017-11-29,87317030,11.0629,2
13025,2342,2017-11-30,87317030,9.7533,2
13026,2282,2017-12-01,87317030,13.882,2
13027,2283,2017-12-02,87317030,8.9184,2
13028,2284,2017-12-03,87317030,6.6017,2
13029,2285,2017-12-04,87317030,5.8941,2
13030,2286,2017-12-05,87317030,28.6107,2
13031,2287,2017-12-06,87317030,27.8885,2
13032,2288,2017-12-07,87317030,127.7135,2
13033,2289,2017-12-08,87317030,66.4612,2
13034,2290,2017-12-09,87317030,27.8885,2
13035,2291,2017-12-10,87317030,14.8796,2
13036,2292,2017-12-11,87317030,9.7533,2
13037,2293,2017-12-12,87317030,7.342,2
13038,2294,2017-12-13,87317030,5.5528,2
13039,2295,2017-12-14,87317030,4.5797,2
13040,2296,2017-12-15,87317030,3.9745,2
13041,2297,2017-12-16,87317030,3.405,2
13042,2298,2017-12-17,87317030,3.9745,2
13043,2299,2017-12-18,87317030,6.9678,2
13044,2300,2017-12-19,87317030,5.8941,2
13045,2301,2017-12-20,87317030,4.2727,2
13046,2302,2017-12-21,87317030,3.6852,2
13047,2303,2017-12-22,87317030,3.134,2
13048,2304,2017-12-23,87317030,3.405,2
13049,2305,2017-12-24,87317030,125.9565,2
13050,2306,2017-12-25,87317030,51.8001,2
13051,2307,2017-12-26,87317030,22.3887,2
13052,2308,2017-12-27,87317030,12.4396,2
13053,2309,2017-12-28,87317030,8.1145,2
13054,2310,2017-12-29,87317030,6.2438,2
13055,2311,2017-12-30,87317030,5.5528,2
13056,2312,2017-12-31,87317030,4.8955,2
13057,2251,2018-01-01,87317030,6.6017,2
13058,2252,2018-01-02,87317030,5.5528,2
13059,2253,2018-01-03,87317030,4.2727,2
13060,2254,2018-01-04,87317030,3.405,2
13061,2255,2018-01-05,87317030,2.8723,2
13062,2256,2018-01-06,87317030,2.3774,2
13063,2257,2018-01-07,87317030,2.3774,2
13064,2258,2018-01-08,87317030,2.3774,2
13065,2259,2018-01-09,87317030,2.3774,2
13066,2260,2018-01-10,87317030,2.3774,2
13067,2261,2018-01-11,87317030,2.3774,2
