EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
87317030;2;01/02/2011;;1;1;81,7279;7,8554;23,1742;26;4;1;1;1;0;0;17,0728;13,9299;9,5335;7,8554;20,5227;38,9736;34,2147;24,9329;17,0728;19,9265;21,7405;21,7405;42,3118;24,9329;17,6266;24,9329;18,7595;13,4361;9,9874;13,9299;11,9471;10,4555;13,4361;16,5276;23,6306;81,7279;49,3841;28,3355;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
87317030;2;01/01/2011;;1;1;58,9629;3,314;15,7255;29;2;1;1;1;0;0;4,022;3,314;4,022;18,7595;8,6674;7,0957;12,4742;6,0506;6,3867;5,4143;4,5459;24,2775;16,5276;10,4555;11,9471;7,8554;7,8554;32,6948;46,6703;20,5227;13,9299;22,9922;31,2083;16,5276;13,4361;9,9874;9,5335;14,4323;58,9629;22,9922;13,9299;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/12/2010;;1;1;9,9874;2,8915;4,3598;1;30;1;1;1;0;0;9,9874;7,8554;7,4691;5,7266;5,7266;5,7266;4,8242;4,2786;3,7758;3,5399;3,314;3,0979;3,7758;4,5459;3,314;3,0979;3,314;3,314;3,0979;3,5399;4,022;3,314;4,022;3,5399;3,0979;6,735;4,022;3,314;3,0979;2,8915;3,7758;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/11/2010;;1;1;52,1718;2,1573;8,6392;26;5;1;1;1;0;0;2,6944;2,3275;3,0979;2,3275;2,1573;2,1573;2,1573;2,1573;2,3275;4,5459;3,314;2,6944;2,3275;2,3275;2,3275;2,3275;4,8242;7,8554;3,7758;2,8915;2,3275;12,4742;17,6266;18,7595;26,2687;52,1718;21,1274;12,4742;19,3388;15,991;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/10/2010;;1;1;22,3621;2,8915;6,6297;9;29;1;1;1;0;0;9,0936;10,938;9,0936;7,4691;6,3867;5,7266;5,4143;19,3388;22,3621;12,4742;9,9874;7,8554;6,3867;5,7266;5,7266;5,1136;5,1136;5,1136;4,5459;3,7758;3,5399;3,5399;3,5399;4,022;3,5399;3,5399;3,314;3,0979;2,8915;3,5399;3,314;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/09/2010;;1;1;69,3574;3,5399;16,4888;24;1;1;1;1;0;0;3,5399;23,6306;53,1174;26,9493;15,991;10,4555;7,8554;6,3867;5,7266;5,1136;4,8242;7,0957;27,6382;18,1888;10,4555;7,4691;6,3867;5,4143;5,1136;4,5459;5,1136;24,9329;14,4323;69,3574;35,7678;19,9265;14,9433;23,6306;18,1888;12,4742;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/08/2010;;1;1;15,991;3,314;6,9895;1;25;1;1;1;0;0;15,991;9,5335;7,4691;6,3867;12,9508;15,991;10,938;8,6674;7,8554;7,0957;6,3867;5,7266;8,2547;10,938;8,6674;7,4691;6,3867;5,7266;5,1136;4,5459;4,2786;4,022;3,7758;3,5399;3,314;3,314;5,1136;5,1136;4,022;3,5399;4,5459;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/07/2010;;1;1;108,0486;4,022;20,6605;22;8;1;1;1;0;0;7,8554;7,0957;6,3867;5,7266;5,1136;4,5459;4,2786;4,022;4,8242;10,938;5,7266;13,9299;25,5966;11,9471;7,8554;6,3867;8,6674;37,3541;65,1021;67,2135;33,4506;108,0486;52,1718;31,2083;27,6382;21,1274;15,4629;12,4742;10,938;9,5335;7,8554;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/06/2010;;1;1;69,3574;7,0957;20,2299;19;16;1;1;1;0;0;33,4506;22,9922;17,6266;14,9433;28,3355;18,7595;13,9299;10,938;9,5335;8,2547;14,4323;15,4629;10,938;9,0936;9,5335;7,0957;9,9874;25,5966;69,3574;61,9958;31,2083;19,9265;14,4323;11,4351;9,5335;53,1174;20,5227;14,4323;10,938;9,0936;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/05/2010;;1;1;186,2301;5,4143;43,0166;12;7;1;1;1;0;0;9,9874;7,8554;7,0957;6,3867;7,8554;6,0506;5,4143;31,9474;33,4506;24,2775;29,0411;186,2301;171,872;90,1082;54,0712;29,0411;21,7405;24,2775;49,3841;26,9493;24,9329;77,1164;73,7426;63,0231;43,167;30,4776;21,1274;52,1718;42,3118;28,3355;54,0712;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/04/2010;;1;1;87,6736;4,022;18,7151;26;20;1;1;1;0;0;19,9265;14,4323;10,938;24,9329;29,7552;31,2083;45,7821;29,0411;19,9265;15,4629;11,9471;9,5335;8,2547;7,0957;6,3867;6,735;5,4143;5,1136;4,5459;4,022;4,022;5,7266;13,9299;21,1274;12,9508;87,6736;52,1718;24,9329;15,991;12,4742;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/03/2010;;1;1;149,7132;3,5399;24,1362;28;18;1;1;1;0;0;8,2547;7,0957;6,735;6,0506;5,7266;6,735;5,1136;5,1136;5,4143;16,5276;11,9471;9,0936;6,735;5,7266;5,1136;4,5459;4,022;3,5399;3,5399;3,5399;6,3867;4,2786;3,5399;3,5399;71,5338;77,1164;97,6048;149,7132;116,2169;57,9682;29,7552;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/02/2010;;1;1;133,4124;7,8554;21,947;24;5;1;1;1;0;0;28,3355;18,7595;11,4351;8,2547;7,8554;7,8554;8,6674;23,6306;15,4629;8,2547;18,7595;11,4351;8,2547;13,4361;26,9493;40,6261;40,6261;27,6382;17,0728;12,4742;9,5335;13,9299;10,938;133,4124;44,9022;21,1274;14,4323;10,4555;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
87317030;2;01/01/2010;;1;1;129,0064;5,7266;23,2581;7;4;1;1;1;0;0;10,938;7,4691;6,0506;5,7266;17,6266;41,4648;129,0064;50,3051;26,9493;19,9265;35,7678;28,3355;19,9265;17,6266;11,4351;9,0936;13,9299;9,5335;7,4691;7,0957;6,3867;11,4351;9,5335;8,2547;6,735;6,0506;21,7405;30,4776;56,9817;55,0332;32,6948;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/12/2009;;1;1;66,1537;5,1136;16,1191;13;30;1;1;1;0;0;10,4555;10,4555;18,1888;9,0936;7,4691;6,3867;5,7266;8,6674;12,4742;8,6674;7,0957;61,9958;66,1537;34,2147;19,9265;14,4323;17,0728;17,0728;11,4351;8,6674;9,5335;26,9493;12,4742;11,9471;15,991;11,4351;9,0936;6,735;5,7266;5,1136;29,0411;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/11/2009;;1;1;160,6652;4,022;32,5765;14;4;1;1;1;0;0;5,1136;4,5459;4,5459;4,022;4,022;4,022;9,0936;50,3051;20,5227;17,6266;17,0728;15,4629;68,2814;160,6652;78,2571;53,1174;29,0411;31,2083;34,9871;58,9629;44,9022;79,406;54,0712;31,2083;22,3621;18,7595;18,7595;14,9433;12,4742;9,5335;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/10/2009;;1;1;73,7426;5,7266;18,858;1;22;1;1;1;0;0;73,7426;66,1537;38,9736;28,3355;20,5227;45,7821;25,5966;24,2775;19,3388;15,991;12,9508;19,3388;15,991;11,9471;10,4555;12,4742;9,9874;8,2547;7,4691;7,0957;6,3867;5,7266;5,7266;5,7266;29,0411;17,6266;11,4351;8,6674;7,4691;6,3867;5,7266;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/09/2009;;1;1;290,7949;4,5965;63,8123;27;1;1;1;1;;0;4,5965;11,0398;36,3575;33,1275;19,3992;12,5774;9,6306;66,77;47,2571;103,4816;168,6206;283,6335;121,4881;87,3062;65,7867;44,1681;27,2395;34,3961;26,1505;18,0135;14,2488;12,0503;12,0503;31,8897;21,5999;16,0591;290,7949;164,8382;101,4612;28,3355;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/08/2009;;1;1;106,1304;2,0857;22,4712;10;1;1;1;1;;0;2,0857;3,3448;6,1207;5,4767;4,3252;3,5745;2,9146;17,3457;67,7629;106,1304;48,8528;25,0902;17,3457;12,0503;9,1885;7,553;8,3446;29,5051;82,6835;50,4832;50,4832;33,7579;23,5527;18,0135;13,6765;11,0398;9,1885;7,9423;7,1764;6,1207;5,4767;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/07/2009;;1;1;13,6765;1,5775;2,9495;17;5;1;1;1;;0;2,0857;1,8198;1,8198;1,6957;1,5775;1,5775;1,5775;1,8198;1,9497;2,6928;2,5313;2,6928;2,5313;2,2278;2,0857;4,3252;13,6765;6,4604;4,5965;4,0645;2,9146;3,1249;3,1249;2,6928;2,5313;2,3763;2,3763;2,2278;2,0857;2,0857;2,0857;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/06/2009;;1;1;4,5965;1,5775;2,1491;1;8;1;1;1;;0;4,5965;2,9146;2,3763;2,0857;1,9497;1,8198;1,8198;1,5775;1,6957;1,8198;1,8198;1,5775;1,5775;1,5775;1,5775;1,5775;2,0857;2,6928;2,5313;2,2278;1,9497;1,8198;1,8198;2,6928;3,1249;2,5313;2,3763;2,0857;2,0857;2,0857;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/05/2009;;1;1;4,0645;1,4648;1,9126;15;28;1;1;1;;0;1,5775;1,5775;1,5775;1,5775;1,5775;1,5775;1,5775;1,5775;1,5775;1,5775;1,5775;1,5775;2,0857;3,3448;4,0645;3,1249;2,5313;2,0857;1,8198;1,8198;1,8198;1,6957;1,5775;1,5775;1,5775;1,5775;1,5775;1,4648;1,4648;1,5775;3,5745;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/04/2009;;1;1;7,1764;1,5775;2,4305;23;30;1;1;1;;0;3,1249;3,3448;2,9146;2,6928;2,6928;2,6928;2,5313;2,5313;2,3763;2,3763;2,2278;2,0857;2,0857;1,9497;1,8198;1,8198;1,8198;1,8198;1,8198;1,8198;1,8198;1,8198;7,1764;3,3448;2,5313;2,3763;2,0857;1,8198;1,8198;1,5775;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/03/2009;;1;1;62,8934;3,1249;18,3778;11;31;1;1;1;;0;30,6823;43,4169;39,7855;23,5527;16,0591;11,5378;9,6306;8,7599;33,1275;44,1681;62,8934;52,1485;40,4953;24,5707;19,3992;16,0591;11,5378;9,1885;7,9423;6,4604;7,1764;4,5965;7,1764;10,0864;6,4604;4,8787;4,0645;3,8144;3,5745;3,3448;3,1249;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/02/2009;;1;1;55,5853;2,0857;11,764;20;15;1;1;1;;0;4,5965;4,0645;3,5745;3,5745;3,5745;3,1249;2,9146;2,6928;2,6928;2,5313;2,3763;2,9146;2,6928;2,5313;2,0857;2,2278;7,553;21,5999;26,1505;55,5853;37,0271;18,0135;13,1194;12,0503;10,0864;8,3446;18,698;52,9943;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
87317030;2;01/01/2009;;1;1;184,5307;3,1249;25,1197;3;1;1;1;1;;0;3,1249;18,0135;184,5307;121,4881;50,4832;32,5047;22,0779;16,0591;23,5527;23,0542;22,0779;38,3902;21,1288;16,0591;12,5774;9,1885;7,1764;9,1885;19,3992;33,1275;22,5626;13,6765;9,6306;7,553;6,4604;5,7928;5,7928;5,1721;6,8122;7,1764;4,8787;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/12/2008;;1;1;26,6914;3,1249;7,6942;3;28;1;1;1;;0;7,1764;7,9423;26,6914;14,2488;9,6306;7,553;6,4604;5,7928;5,1721;4,5965;5,1721;23,5527;14,8365;8,7599;8,3446;7,1764;7,553;8,7599;6,8122;5,4767;5,1721;4,5965;4,0645;6,4604;6,1207;4,3252;3,5745;3,1249;3,1249;3,1249;3,1249;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/11/2008;;1;1;66,77;6,4604;19,4683;20;29;1;1;1;;0;12,5774;14,2488;17,3457;16,0591;12,5774;20,1174;21,5999;14,2488;11,0398;26,1505;39,0838;28,9277;18,698;15,4399;23,0542;13,1194;10,556;8,7599;7,553;66,77;47,2571;39,0838;26,6914;18,698;13,1194;10,556;8,7599;7,553;6,4604;7,9423;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/10/2008;;1;1;108,8229;5,1721;20,0071;26;10;1;1;1;;0;10,0864;20,8527;11,5378;8,7599;8,7599;8,3446;6,8122;6,1207;5,4767;5,1721;5,1721;12,5774;7,553;6,4604;8,7599;13,1194;22,5626;44,9276;34,3961;21,5999;14,8365;14,2488;21,5999;18,0135;17,3457;108,8229;58,2572;33,7579;26,1505;22,0779;16,0591;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/09/2008;;1;1;93,3166;4,0645;21,35;6;3;1;1;1;;0;4,8787;4,5965;4,0645;4,0645;4,3252;93,3166;37,7046;21,5999;14,2488;11,0398;52,9943;50,4832;29,5051;20,8527;14,8365;12,0503;11,5378;8,7599;7,9423;7,1764;10,0864;30,6823;62,8934;33,7579;22,0779;16,0591;13,1194;14,2488;11,0398;10,556;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/08/2008;;1;1;115,7472;4,5965;16,9708;18;11;1;1;1;;0;15,4399;10,556;9,6306;7,553;6,4604;5,7928;5,7928;5,4767;5,1721;4,8787;4,5965;4,5965;5,1721;5,1721;5,7928;5,1721;6,4604;115,7472;100,8762;48,0506;35,042;25,0902;18,698;14,2488;12,0503;9,6306;8,3446;7,1764;6,4604;5,7928;5,1721;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/07/2008;;1;1;54,7127;3,5745;7,652;30;18;1;1;1;;0;9,1885;7,9423;7,9423;7,9423;7,1764;6,4604;5,7928;5,7928;5,4767;5,1721;5,1721;4,8787;4,5965;4,5965;4,0645;4,0645;3,8144;3,5745;3,5745;3,5745;3,5745;3,5745;4,8787;4,0645;3,8144;3,5745;3,5745;8,3446;7,9423;54,7127;28,3576;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/06/2008;;1;1;36,3575;5,1721;11,9757;10;25;1;1;1;;0;7,553;6,4604;7,9423;20,1174;17,3457;16,0591;14,8365;20,1174;30,09;36,3575;22,5626;15,4399;11,5378;9,6306;8,7599;7,553;6,4604;6,4604;6,1207;5,7928;5,7928;5,7928;5,7928;5,4767;5,1721;5,7928;7,9423;12,5774;16,6943;11,0398;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/05/2008;;1;1;568,6163;3,5745;50,3326;4;1;1;1;1;;0;3,5745;5,1721;330,1072;568,6163;166,6698;102,1735;65,7867;41,9396;30,6823;24,0582;18,698;16,0591;13,6765;12,5774;10,556;9,6306;8,7599;7,9423;6,8122;6,4604;6,4604;5,7928;5,7928;5,4767;5,1721;5,1721;4,8787;4,8787;37,7046;19,3992;9,6306;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/04/2008;;1;1;33,7579;0,6819;3,8282;22;20;1;1;1;;0;3,5745;4,5965;2,5313;1,9497;1,5775;1,3577;1,1594;0,9813;0,8996;0,8225;0,8225;0,8225;0,8996;3,8144;1,5775;1,0679;0,8996;0,8225;0,8225;0,6819;3,3448;33,7579;10,0864;4,8787;2,9146;2,0857;1,8198;2,3763;15,4399;6,4604;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/03/2008;;1;1;44,1681;0,6819;6,2967;1;22;1;1;1;;0;44,1681;28,3576;12,0503;9,1885;5,1721;3,5745;2,5313;2,0857;1,5775;1,5775;1,3577;1,8198;1,3577;1,3577;1,3577;1,1594;0,9813;0,8225;0,8225;0,8225;0,75;0,6819;7,1764;3,1249;1,9497;1,3577;1,1594;14,8365;25,0902;12,0503;4,8787;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/02/2008;;1;1;41,9396;0,9813;9,2886;17;9;1;1;1;;0;8,7599;3,5745;5,4767;3,5745;2,2278;1,5775;1,3577;1,1594;0,9813;3,1249;39,0838;27,2395;23,0542;7,9423;4,5965;24,5707;41,9396;15,4399;6,4604;7,9423;14,8365;6,8122;4,0645;2,6928;2,2278;2,3763;2,3763;1,9497;1,9497;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
87317030;2;01/01/2008;;1;1;28,3576;0,6819;3,3256;6;27;1;1;1;;0;4,8787;4,0645;3,3448;3,8144;3,5745;28,3576;11,5378;5,1721;2,9146;2,2278;1,8198;7,9423;2,9146;1,9497;1,5775;1,3577;1,4648;1,3577;1,2559;1,2559;1,1594;0,9813;0,8225;0,8225;0,8225;0,75;0,6819;0,6819;0,6819;0,8225;2,0857;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/12/2007;;1;1;36,3575;0,6819;3,228;30;24;1;1;1;;0;1,0679;0,9813;0,8996;0,8225;1,4648;1,8198;4,5965;1,1594;0,8225;0,8225;4,5965;5,1721;2,3763;1,5775;1,2559;1,0679;1,2559;1,1594;1,5775;1,2559;0,9813;0,8225;0,8225;0,6819;0,6819;0,75;0,8996;1,2559;7,9423;36,3575;13,1194;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/11/2007;;1;1;136,6346;1,1594;9,908;1;30;1;1;1;;0;136,6346;45,6956;20,8527;9,6306;6,1207;4,0645;2,6928;2,3763;1,9497;1,8198;1,8198;1,5775;1,3577;5,1721;3,8144;2,0857;1,5775;1,8198;18,698;5,4767;2,9146;2,0857;1,5775;1,4648;3,5745;4,0645;2,2278;1,5775;1,3577;1,1594;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/08/2007;;1;1;;;49,35;;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
87317030;2;01/07/2007;;1;1;226,6089;4,0645;32,9352;10;31;1;1;1;;0;11,5378;11,0398;10,556;10,0864;9,6306;9,1885;8,7599;33,1275;61,0112;226,6089;90,8812;53,8491;46,4721;53,8491;40,4953;31,8897;25,0902;33,7579;27,2395;18,698;10,556;55,5853;55,5853;25,0902;21,1288;11,0398;7,9423;6,4604;5,1721;4,5965;4,0645;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/06/2007;;1;1;61,9476;9,1885;16,826;11;8;1;1;1;;0;12,5774;14,8365;12,5774;11,5378;10,556;9,6306;9,6306;9,1885;9,6306;14,2488;61,9476;33,1275;24,0582;21,1288;20,8527;25,0902;21,1288;18,698;17,3457;16,0591;13,6765;12,5774;12,0503;11,5378;11,0398;11,0398;14,8365;17,3457;14,2488;12,5774;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/05/2007;;1;1;84,9744;9,1885;24,1692;16;1;1;1;1;;0;9,1885;31,2822;28,3576;20,1174;15,4399;13,1194;12,5774;17,3457;14,2488;12,5774;12,0503;11,5378;11,0398;45,6956;35,042;84,9744;68,7652;41,2133;32,5047;26,1505;22,5626;20,8527;24,0582;23,0542;20,1174;20,1174;17,3457;16,6943;16,0591;12,5774;12,5774;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/04/2007;;1;1;87,3062;9,6306;22,1966;3;23;1;1;1;;0;46,4721;40,4953;87,3062;48,8528;33,1275;26,1505;23,0542;32,5047;28,3576;26,6914;22,5626;20,1174;18,698;16,0591;15,4399;14,8365;13,6765;12,5774;11,5378;11,5378;10,556;10,0864;9,6306;9,6306;17,3457;12,5774;14,2488;12,0503;10,0864;9,6306;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/03/2007;;1;1;373,8914;10,556;61,12;4;2;2;2;2;;0;16,0591;10,556;112,9441;373,8914;103,4816;80,4331;62,8934;65,7867;52,1485;44,9276;39,0838;35,6958;37,0271;39,0838;32,5047;35,6958;34,3961;43,4169;42,6741;162,7939;133,0391;69,7772;43,4169;34,3961;32,5047;31,2822;27,7949;22,5626;31,2822;23,0542;20,1174;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/02/2007;;1;1;246,584;3,1249;26,1677;24;17;1;1;1;;0;25,0902;16,0591;10,556;7,553;7,1764;15,4399;10,556;6,8122;5,1721;4,3252;8,7599;7,1764;5,7928;4,5965;5,1721;3,8144;3,1249;3,3448;3,5745;9,6306;22,0779;17,3457;108,8229;246,584;86,1352;43,4169;27,2395;17,3457;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
87317030;2;01/01/2007;;1;1;395,1961;1,9497;22,1247;29;3;1;1;1;;0;2,3763;2,0857;1,9497;3,1249;3,5745;8,3446;5,7928;3,8144;2,9146;2,5313;2,3763;9,6306;14,8365;6,4604;4,5965;3,3448;2,6928;13,6765;11,5378;5,7928;8,7599;6,4604;4,8787;4,0645;3,5745;2,9146;3,1249;2,6928;395,1961;97,0486;45,6956;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/12/2006;;1;1;26,1505;2,5313;8,0696;19;17;1;1;1;;0;21,1288;12,5774;8,7599;6,4604;5,1721;11,5378;13,6765;7,553;5,7928;4,5965;5,7928;4,8787;3,8144;3,1249;3,5745;2,9146;2,5313;24,0582;26,1505;11,5378;17,3457;5,4767;4,0645;5,7928;4,8787;9,6306;5,1721;3,8144;3,1249;2,6928;2,5313;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/11/2006;;1;1;107,4712;1,1594;15,2037;20;1;1;1;1;;0;1,1594;1,1594;1,3577;1,3577;1,2559;2,9146;5,4767;2,9146;2,2278;1,8198;1,5775;1,5775;1,5775;1,3577;1,2559;1,1594;1,1594;1,5775;55,5853;107,4712;33,1275;14,2488;8,7599;6,4604;23,5527;38,3902;48,0506;31,8897;22,5626;33,1275;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/10/2006;;1;1;3,1249;1,1594;1,7518;21;31;1;1;1;;0;1,6957;1,6957;1,5775;1,5775;1,5775;1,5775;1,6957;1,5775;1,5775;1,5775;1,5775;1,8198;1,8198;1,5775;1,4648;1,8198;2,6928;1,9497;1,5775;2,5313;3,1249;2,2278;1,8198;1,5775;1,3577;1,3577;2,5313;1,5775;1,3577;1,2559;1,1594;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
87317030;2;01/09/2006;;1;1;15,4399;1,6957;3,5179;16;7;1;1;1;;0;2,2278;2,3763;2,5313;2,2278;1,9497;1,8198;1,6957;1,6957;9,6306;7,9423;4,0645;2,9146;2,5313;2,5313;4,0645;15,4399;5,7928;4,3252;3,5745;3,1249;3,3448;2,9146;2,6928;2,5313;2,2278;2,0857;1,8198;1,8198;1,8198;1,8198;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
87317030;2;01/06/2006;;1;1;;;13,18;;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
